year,site,quad,patch,benthic_category,percent_cover
2010,3,11,5,cb,61
2010,3,11,5,turf,0
2010,3,11,5,macroalgae,0
2010,3,11,5,millepora,0
2010,3,11,5,sand,17
2010,3,11,5,coral,22
2010,3,12,5,sand,0
2010,3,12,5,cb,44
2010,3,12,5,macroalgae,0
2010,3,12,5,millepora,0
2010,3,12,5,coral,56
2010,3,12,5,turf,0
2010,3,13,5,macroalgae,0
2010,3,13,5,sand,16
2010,3,13,5,turf,0
2010,3,13,5,millepora,0
2010,3,13,5,coral,80
2010,3,13,5,cb,4
2010,3,14,5,macroalgae,0
2010,3,14,5,millepora,0
2010,3,14,5,turf,0
2010,3,14,5,coral,60
2010,3,14,5,sand,40
2010,3,14,5,cb,0
2010,3,15,5,turf,0
2010,3,15,5,cb,64
2010,3,15,5,millepora,0
2010,3,15,5,macroalgae,0
2010,3,15,5,coral,28
2010,3,15,5,sand,8
2010,3,16,5,macroalgae,0
2010,3,16,5,sand,44
2010,3,16,5,turf,0
2010,3,16,5,cb,4
2010,3,16,5,coral,52
2010,3,16,5,millepora,0
2010,3,17,5,macroalgae,0
2010,3,17,5,sand,48
2010,3,17,5,cb,20
2010,3,17,5,turf,0
2010,3,17,5,coral,32
2010,3,17,5,millepora,0
2010,3,18,5,sand,40
2010,3,18,5,cb,28
2010,3,18,5,turf,0
2010,3,18,5,coral,32
2010,3,18,5,macroalgae,0
2010,3,18,5,millepora,0
2010,3,19,5,millepora,0
2010,3,19,5,macroalgae,0
2010,3,19,5,sand,56
2010,3,19,5,cb,4
2010,3,19,5,turf,0
2010,3,19,5,coral,40
2010,3,2,5,sand,28
2010,3,2,5,turf,0
2010,3,2,5,coral,8
2010,3,2,5,cb,56
2010,3,2,5,millepora,0
2010,3,2,5,macroalgae,8
2010,3,20,5,turf,0
2010,3,20,5,millepora,0
2010,3,20,5,sand,16
2010,3,20,5,cb,4
2010,3,20,5,macroalgae,0
2010,3,20,5,coral,80
2010,3,3,5,sand,4
2010,3,3,5,cb,84
2010,3,3,5,macroalgae,0
2010,3,3,5,millepora,0
2010,3,3,5,coral,12
2010,3,3,5,turf,0
2010,3,4,5,millepora,0
2010,3,4,5,sand,0
2010,3,4,5,cb,12
2010,3,4,5,macroalgae,0
2010,3,4,5,coral,88
2010,3,4,5,turf,0
2010,3,5,5,millepora,0
2010,3,5,5,macroalgae,0
2010,3,5,5,turf,0
2010,3,5,5,cb,20
2010,3,5,5,sand,0
2010,3,5,5,coral,80
2010,3,6,5,millepora,0
2010,3,6,5,sand,16
2010,3,6,5,macroalgae,0
2010,3,6,5,turf,0
2010,3,6,5,coral,28
2010,3,6,5,cb,56
2010,3,7,5,coral,60
2010,3,7,5,macroalgae,4
2010,3,7,5,turf,0
2010,3,7,5,sand,0
2010,3,7,5,cb,36
2010,3,7,5,millepora,0
2010,3,8,5,macroalgae,0
2010,3,8,5,turf,0
2010,3,8,5,cb,84
2010,3,8,5,millepora,0
2010,3,8,5,sand,0
2010,3,8,5,coral,16
2010,3,9,5,turf,0
2010,3,9,5,cb,16
2010,3,9,5,millepora,0
2010,3,9,5,sand,0
2010,3,9,5,coral,84
2010,3,9,5,macroalgae,0
2010,4,1,1,macroalgae,0
2010,4,1,1,millepora,0
2010,4,1,1,cb,4
2010,4,1,1,sand,20
2010,4,1,1,turf,0
2010,4,1,1,coral,76
2010,4,10,1,macroalgae,0
2010,4,10,1,sand,8
2010,4,10,1,coral,68
2010,4,10,1,millepora,0
2010,4,10,1,turf,0
2010,4,10,1,cb,24
2010,4,11,1,coral,96
2010,4,11,1,macroalgae,0
2010,4,11,1,sand,0
2010,4,11,1,turf,0
2010,4,11,1,millepora,0
2010,4,11,1,cb,4
2010,4,12,1,turf,0
2010,4,12,1,cb,0
2010,4,12,1,millepora,0
2010,4,12,1,coral,84
2010,4,12,1,sand,16
2010,4,12,1,macroalgae,0
2010,4,13,1,sand,84
2010,4,13,1,cb,4
2010,4,13,1,coral,12
2010,4,13,1,macroalgae,0
2010,4,13,1,millepora,0
2010,4,13,1,turf,0
2010,4,14,1,sand,16
2010,4,14,1,millepora,0
2010,4,14,1,turf,8
2010,4,14,1,cb,8
2010,4,14,1,coral,68
2010,4,14,1,macroalgae,0
2010,4,15,1,macroalgae,0
2010,4,15,1,cb,0
2010,4,15,1,sand,24
2010,4,15,1,coral,76
2010,4,15,1,turf,0
2010,4,15,1,millepora,0
2010,4,16,1,millepora,0
2010,4,16,1,coral,16
2010,4,16,1,turf,0
2010,4,16,1,macroalgae,0
2010,4,16,1,sand,84
2010,4,16,1,cb,0
2010,4,17,1,cb,32
2010,4,17,1,coral,40
2010,4,17,1,millepora,0
2010,4,17,1,sand,28
2010,4,17,1,turf,0
2010,4,17,1,macroalgae,0
2010,4,18,1,turf,0
2010,4,18,1,macroalgae,0
2010,4,18,1,sand,20
2010,4,18,1,coral,80
2010,4,18,1,cb,0
2010,4,18,1,millepora,0
2010,4,19,1,coral,36
2010,4,19,1,macroalgae,0
2010,4,19,1,millepora,0
2010,4,19,1,sand,32
2010,4,19,1,turf,0
2010,4,19,1,cb,32
2010,4,2,1,cb,8
2010,4,2,1,millepora,0
2010,4,2,1,macroalgae,0
2010,4,2,1,turf,0
2010,4,2,1,coral,76
2010,4,2,1,sand,16
2010,4,20,1,millepora,0
2010,4,20,1,macroalgae,0
2010,4,20,1,turf,0
2010,4,20,1,sand,60
2010,4,20,1,coral,28
2010,4,20,1,cb,12
2010,4,3,1,millepora,0
2010,4,3,1,cb,8
2010,4,3,1,turf,0
2010,4,3,1,coral,68
2010,4,3,1,sand,24
2010,4,3,1,macroalgae,0
2010,4,4,1,cb,8
2010,4,4,1,coral,28
2010,4,4,1,millepora,0
2010,4,4,1,turf,0
2010,4,4,1,macroalgae,0
2010,4,4,1,sand,64
2010,4,5,1,turf,0
2010,4,5,1,coral,40
2010,4,5,1,millepora,0
2010,4,5,1,cb,8
2010,4,5,1,sand,52
2010,4,5,1,macroalgae,0
2010,4,6,1,sand,24
2010,4,6,1,turf,0
2010,4,6,1,macroalgae,0
2010,4,6,1,millepora,0
2010,4,6,1,coral,64
2010,4,6,1,cb,12
2010,4,7,1,cb,12
2010,4,7,1,millepora,0
2010,4,7,1,sand,20
2010,4,7,1,coral,68
2010,4,7,1,macroalgae,0
2010,4,7,1,turf,0
2010,4,8,1,sand,0
2010,4,8,1,macroalgae,0
2010,4,8,1,coral,84
2010,4,8,1,millepora,0
2010,4,8,1,cb,8
2010,4,8,1,turf,8
2010,4,9,1,sand,4
2010,4,9,1,coral,68
2010,4,9,1,cb,28
2010,4,9,1,macroalgae,0
2010,4,9,1,millepora,0
2010,4,9,1,turf,0
2010,4,1,2,turf,0
2010,4,1,2,sand,64
2010,4,1,2,coral,32
2010,4,1,2,macroalgae,0
2010,4,1,2,millepora,0
2010,4,1,2,cb,4
2010,4,10,2,turf,0
2010,4,10,2,cb,20
2010,4,10,2,coral,12
2010,4,10,2,macroalgae,0
2010,4,10,2,millepora,0
2010,4,10,2,sand,68
2010,4,11,2,cb,4
2010,4,11,2,coral,96
2010,4,11,2,sand,0
2010,4,11,2,millepora,0
2010,4,11,2,macroalgae,0
2010,4,11,2,turf,0
2010,4,12,2,coral,96
2010,4,12,2,macroalgae,0
2010,4,12,2,millepora,0
2010,4,12,2,turf,0
2010,4,12,2,cb,0
2010,4,12,2,sand,4
2010,4,13,2,cb,20
2010,4,13,2,turf,0
2010,4,13,2,coral,80
2010,4,13,2,millepora,0
2010,4,13,2,macroalgae,0
2010,4,13,2,sand,0
2010,4,14,2,turf,0
2010,4,14,2,macroalgae,0
2010,4,14,2,millepora,0
2010,4,14,2,coral,96
2010,4,14,2,sand,4
2010,4,14,2,cb,0
2010,4,15,2,cb,12
2010,4,15,2,macroalgae,0
2010,4,15,2,turf,0
2010,4,15,2,sand,0
2010,4,15,2,coral,88
2010,4,15,2,millepora,0
2010,4,16,2,cb,28
2010,4,16,2,macroalgae,0
2010,4,16,2,millepora,0
2010,4,16,2,sand,72
2010,4,16,2,turf,0
2010,4,16,2,coral,0
2010,4,17,2,millepora,0
2010,4,17,2,macroalgae,0
2010,4,17,2,sand,8
2010,4,17,2,coral,40
2010,4,17,2,turf,0
2010,4,17,2,cb,52
2010,4,18,2,coral,100
2010,4,18,2,macroalgae,0
2010,4,18,2,cb,0
2010,4,18,2,sand,0
2010,4,18,2,turf,0
2010,4,18,2,millepora,0
2010,4,19,2,cb,28
2010,4,19,2,coral,0
2010,4,19,2,sand,36
2010,4,19,2,turf,36
2010,4,19,2,macroalgae,0
2010,4,19,2,millepora,0
2010,4,2,2,coral,96
2010,4,2,2,sand,4
2010,4,2,2,millepora,0
2010,4,2,2,turf,0
2010,4,2,2,cb,0
2010,4,2,2,macroalgae,0
2010,4,20,2,coral,4
2010,4,20,2,macroalgae,0
2010,4,20,2,cb,28
2010,4,20,2,sand,68
2010,4,20,2,millepora,0
2010,4,20,2,turf,0
2010,4,3,2,turf,0
2010,4,3,2,sand,28
2010,4,3,2,coral,60
2010,4,3,2,macroalgae,0
2010,4,3,2,millepora,0
2010,4,3,2,cb,12
2010,4,4,2,coral,16
2010,4,4,2,sand,52
2010,4,4,2,macroalgae,0
2010,4,4,2,turf,0
2010,4,4,2,millepora,0
2010,4,4,2,cb,32
2010,4,5,2,coral,72
2010,4,5,2,macroalgae,0
2010,4,5,2,sand,12
2010,4,5,2,cb,16
2010,4,5,2,millepora,0
2010,4,5,2,turf,0
2010,4,6,2,sand,60
2010,4,6,2,cb,12
2010,4,6,2,macroalgae,0
2010,4,6,2,turf,0
2010,4,6,2,coral,28
2010,4,6,2,millepora,0
2010,4,7,2,turf,0
2010,4,7,2,coral,68
2010,4,7,2,millepora,0
2010,4,7,2,macroalgae,0
2010,4,7,2,cb,16
2010,4,7,2,sand,16
2010,4,8,2,macroalgae,0
2010,4,8,2,cb,16
2010,4,8,2,sand,84
2010,4,8,2,turf,0
2010,4,8,2,millepora,0
2010,4,8,2,coral,0
2010,4,9,2,sand,0
2010,4,9,2,millepora,0
2010,4,9,2,macroalgae,0
2010,4,9,2,turf,0
2010,4,9,2,cb,20
2010,4,9,2,coral,80
2010,4,1,3,coral,76
2010,4,1,3,cb,24
2010,4,1,3,turf,0
2010,4,1,3,sand,0
2010,4,1,3,millepora,0
2010,4,1,3,macroalgae,0
2010,4,10,3,turf,0
2010,4,10,3,macroalgae,0
2010,4,10,3,millepora,0
2010,4,10,3,coral,4
2010,4,10,3,sand,80
2010,4,10,3,cb,16
2010,4,11,3,turf,0
2010,4,11,3,macroalgae,0
2010,4,11,3,millepora,0
2010,4,11,3,cb,16
2010,4,11,3,coral,0
2010,4,11,3,sand,84
2010,4,12,3,millepora,0
2010,4,12,3,sand,64
2010,4,12,3,macroalgae,0
2010,4,12,3,coral,36
2010,4,12,3,cb,0
2010,4,12,3,turf,0
2010,4,13,3,coral,36
2010,4,13,3,turf,0
2010,4,13,3,millepora,0
2010,4,13,3,cb,36
2010,4,13,3,macroalgae,0
2010,4,13,3,sand,28
2010,4,14,3,millepora,0
2010,4,14,3,cb,24
2010,4,14,3,turf,0
2010,4,14,3,coral,20
2010,4,14,3,sand,56
2010,4,14,3,macroalgae,0
2010,4,15,3,coral,8
2010,4,15,3,sand,16
2010,4,15,3,macroalgae,0
2010,4,15,3,millepora,0
2010,4,15,3,turf,0
2010,4,15,3,cb,76
2010,4,16,3,turf,0
2010,4,16,3,cb,12
2010,4,16,3,millepora,0
2010,4,16,3,coral,76
2010,4,16,3,macroalgae,0
2010,4,16,3,sand,12
2010,4,17,3,cb,8
2010,4,17,3,millepora,0
2010,4,17,3,sand,0
2010,4,17,3,turf,0
2010,4,17,3,macroalgae,0
2010,4,17,3,coral,92
2010,4,18,3,sand,0
2010,4,18,3,coral,88
2010,4,18,3,macroalgae,0
2010,4,18,3,cb,12
2010,4,18,3,turf,0
2010,4,18,3,millepora,0
2010,4,19,3,coral,60
2010,4,19,3,sand,0
2010,4,19,3,turf,12
2010,4,19,3,cb,28
2010,4,19,3,millepora,0
2010,4,19,3,macroalgae,0
2010,4,2,3,coral,92
2010,4,2,3,millepora,0
2010,4,2,3,sand,0
2010,4,2,3,turf,0
2010,4,2,3,macroalgae,0
2010,4,2,3,cb,8
2010,4,20,3,turf,0
2010,4,20,3,cb,4
2010,4,20,3,coral,76
2010,4,20,3,sand,20
2010,4,20,3,macroalgae,0
2010,4,20,3,millepora,0
2010,4,3,3,millepora,0
2010,4,3,3,sand,72
2010,4,3,3,turf,0
2010,4,3,3,cb,8
2010,4,3,3,macroalgae,0
2010,4,3,3,coral,20
2010,4,4,3,sand,36
2010,4,4,3,turf,0
2010,4,4,3,macroalgae,0
2010,4,4,3,cb,24
2010,4,4,3,coral,40
2010,4,4,3,millepora,0
2010,4,5,3,millepora,0
2010,4,5,3,coral,48
2010,4,5,3,turf,0
2010,4,5,3,macroalgae,0
2010,4,5,3,sand,44
2010,4,5,3,cb,8
2010,4,6,3,macroalgae,0
2010,4,6,3,cb,0
2010,4,6,3,sand,36
2010,4,6,3,turf,0
2010,4,6,3,coral,64
2010,4,6,3,millepora,0
2010,4,7,3,turf,0
2010,4,7,3,coral,84
2010,4,7,3,millepora,0
2010,4,7,3,cb,4
2010,4,7,3,sand,12
2010,4,7,3,macroalgae,0
2010,4,8,3,coral,32
2010,4,8,3,cb,68
2010,4,8,3,millepora,0
2010,4,8,3,macroalgae,0
2010,4,8,3,turf,0
2010,4,8,3,sand,0
2010,4,9,3,cb,12
2010,4,9,3,turf,0
2010,4,9,3,millepora,0
2010,4,9,3,coral,84
2010,4,9,3,macroalgae,0
2010,4,9,3,sand,4
2010,4,1,4,turf,28
2010,4,1,4,coral,68
2010,4,1,4,millepora,0
2010,4,1,4,macroalgae,0
2010,4,1,4,cb,4
2010,4,1,4,sand,0
2010,4,10,4,cb,24
2010,4,10,4,turf,16
2010,4,10,4,millepora,0
2010,4,10,4,coral,0
2010,4,10,4,sand,60
2010,4,10,4,macroalgae,0
2010,4,11,4,coral,32
2010,4,11,4,cb,16
2010,4,11,4,sand,52
2010,4,11,4,macroalgae,0
2010,4,11,4,turf,0
2010,4,11,4,millepora,0
2010,4,12,4,sand,72
2010,4,12,4,turf,0
2010,4,12,4,macroalgae,0
2010,4,12,4,cb,28
2010,4,12,4,millepora,0
2010,4,12,4,coral,0
2010,4,13,4,macroalgae,0
2010,4,13,4,cb,36
2010,4,13,4,coral,0
2010,4,13,4,sand,64
2010,4,13,4,turf,0
2010,4,13,4,millepora,0
2010,4,14,4,macroalgae,0
2010,4,14,4,millepora,0
2010,4,14,4,sand,0
2010,4,14,4,coral,0
2010,4,14,4,turf,20
2010,4,14,4,cb,80
2010,4,15,4,millepora,0
2010,4,15,4,turf,0
2010,4,15,4,sand,92
2010,4,15,4,coral,0
2010,4,15,4,macroalgae,0
2010,4,15,4,cb,8
2010,4,16,4,macroalgae,0
2010,4,16,4,cb,12
2010,4,16,4,sand,0
2010,4,16,4,coral,88
2010,4,16,4,millepora,0
2010,4,16,4,turf,0
2010,4,17,4,cb,28
2010,4,17,4,sand,0
2010,4,17,4,coral,72
2010,4,17,4,turf,0
2010,4,17,4,millepora,0
2010,4,17,4,macroalgae,0
2010,4,18,4,coral,96
2010,4,18,4,macroalgae,0
2010,4,18,4,millepora,0
2010,4,18,4,cb,0
2010,4,18,4,sand,0
2010,4,18,4,turf,4
2010,4,19,4,sand,0
2010,4,19,4,coral,96
2010,4,19,4,cb,4
2010,4,19,4,millepora,0
2010,4,19,4,macroalgae,0
2010,4,19,4,turf,0
2010,4,2,4,millepora,0
2010,4,2,4,macroalgae,0
2010,4,2,4,coral,72
2010,4,2,4,turf,16
2010,4,2,4,cb,12
2010,4,2,4,sand,0
2010,4,20,4,macroalgae,0
2010,4,20,4,millepora,0
2010,4,20,4,coral,0
2010,4,20,4,turf,0
2010,4,20,4,sand,100
2010,4,20,4,cb,0
2010,4,3,4,turf,0
2010,4,3,4,coral,40
2010,4,3,4,millepora,0
2010,4,3,4,macroalgae,0
2010,4,3,4,sand,40
2010,4,3,4,cb,20
2010,4,4,4,cb,24
2010,4,4,4,turf,60
2010,4,4,4,coral,16
2010,4,4,4,millepora,0
2010,4,4,4,sand,0
2010,4,4,4,macroalgae,0
2010,4,5,4,coral,32
2010,4,5,4,sand,68
2010,4,5,4,macroalgae,0
2010,4,5,4,millepora,0
2010,4,5,4,cb,0
2010,4,5,4,turf,0
2010,4,6,4,millepora,0
2010,4,6,4,turf,4
2010,4,6,4,cb,36
2010,4,6,4,sand,24
2010,4,6,4,coral,36
2010,4,6,4,macroalgae,0
2010,4,7,4,sand,12
2010,4,7,4,millepora,0
2010,4,7,4,macroalgae,0
2010,4,7,4,cb,12
2010,4,7,4,coral,64
2010,4,7,4,turf,12
2010,4,8,4,coral,80
2010,4,8,4,turf,0
2010,4,8,4,sand,20
2010,4,8,4,cb,0
2010,4,8,4,macroalgae,0
2010,4,8,4,millepora,0
2010,4,9,4,macroalgae,0
2010,4,9,4,coral,0
2010,4,9,4,cb,8
2010,4,9,4,millepora,0
2010,4,9,4,sand,92
2010,4,9,4,turf,0
2010,4,1,5,sand,4
2010,4,1,5,cb,68
2010,4,1,5,turf,12
2010,4,1,5,macroalgae,0
2010,4,1,5,millepora,0
2010,4,1,5,coral,16
2010,4,10,5,millepora,0
2010,4,10,5,coral,52
2010,4,10,5,sand,48
2010,4,10,5,macroalgae,0
2010,4,10,5,turf,0
2010,4,10,5,cb,0
2010,4,11,5,sand,24
2010,4,11,5,turf,0
2010,4,11,5,macroalgae,0
2010,4,11,5,millepora,0
2010,4,11,5,cb,76
2010,4,11,5,coral,0
2010,4,12,5,cb,92
2010,4,12,5,macroalgae,0
2010,4,12,5,sand,0
2010,4,12,5,turf,0
2010,4,12,5,coral,8
2010,4,12,5,millepora,0
2010,4,13,5,turf,12
2010,4,13,5,sand,0
2010,4,13,5,millepora,0
2010,4,13,5,macroalgae,0
2010,4,13,5,coral,24
2010,4,13,5,cb,64
2010,4,14,5,macroalgae,0
2010,4,14,5,cb,88
2010,4,14,5,turf,0
2010,4,14,5,sand,0
2010,4,14,5,millepora,0
2010,4,14,5,coral,12
2010,4,15,5,macroalgae,0
2010,4,15,5,sand,20
2010,4,15,5,coral,48
2010,4,15,5,millepora,0
2010,4,15,5,turf,0
2010,4,15,5,cb,32
2010,4,16,5,millepora,0
2010,4,16,5,coral,40
2010,4,16,5,turf,0
2010,4,16,5,cb,16
2010,4,16,5,macroalgae,0
2010,4,16,5,sand,44
2010,4,17,5,macroalgae,0
2010,4,17,5,millepora,0
2010,4,17,5,sand,28
2010,4,17,5,turf,0
2010,4,17,5,coral,64
2010,4,17,5,cb,8
2010,4,18,5,turf,0
2010,4,18,5,cb,52
2010,4,18,5,millepora,0
2010,4,18,5,coral,48
2010,4,18,5,sand,0
2010,4,18,5,macroalgae,0
2010,4,19,5,macroalgae,0
2010,4,19,5,turf,0
2010,4,19,5,sand,60
2010,4,19,5,coral,0
2010,4,19,5,cb,40
2010,4,19,5,millepora,0
2010,4,2,5,coral,28
2010,4,2,5,macroalgae,0
2010,4,2,5,cb,72
2010,4,2,5,sand,0
2010,4,2,5,millepora,0
2010,4,2,5,turf,0
2010,4,20,5,turf,20
2010,4,20,5,macroalgae,0
2010,4,20,5,coral,20
2010,4,20,5,millepora,0
2010,4,20,5,sand,0
2010,4,20,5,cb,60
2010,4,3,5,coral,60
2010,4,3,5,macroalgae,0
2010,4,3,5,turf,0
2010,4,3,5,sand,0
2010,4,3,5,cb,40
2010,4,3,5,millepora,0
2010,4,4,5,millepora,0
2010,4,4,5,coral,20
2010,4,4,5,cb,72
2010,4,4,5,sand,0
2010,4,4,5,turf,8
2010,4,4,5,macroalgae,0
2010,4,5,5,macroalgae,0
2010,4,5,5,millepora,0
2010,4,5,5,sand,40
2010,4,5,5,coral,56
2010,4,5,5,turf,0
2010,4,5,5,cb,4
2010,4,6,5,coral,40
2010,4,6,5,cb,12
2010,4,6,5,macroalgae,0
2010,4,6,5,millepora,0
2010,4,6,5,sand,48
2010,4,6,5,turf,0
2010,4,7,5,turf,72
2010,4,7,5,macroalgae,0
2010,4,7,5,coral,12
2010,4,7,5,sand,0
2010,4,7,5,cb,16
2010,4,7,5,millepora,0
2010,4,8,5,cb,0
2010,4,8,5,coral,100
2010,4,8,5,macroalgae,0
2010,4,8,5,millepora,0
2010,4,8,5,sand,0
2010,4,8,5,turf,0
2010,4,9,5,sand,0
2010,4,9,5,millepora,0
2010,4,9,5,macroalgae,0
2010,4,9,5,coral,96
2010,4,9,5,cb,4
2010,4,9,5,turf,0
2010,5,1,1,coral,52
2010,5,1,1,cb,8
2010,5,1,1,macroalgae,0
2010,5,1,1,millepora,0
2010,5,1,1,turf,40
2010,5,1,1,sand,0
2010,5,10,1,cb,4
2010,5,10,1,coral,20
2010,5,10,1,millepora,0
2010,5,10,1,macroalgae,0
2010,5,10,1,turf,0
2010,5,10,1,sand,76
2010,5,11,1,millepora,0
2010,5,11,1,turf,40
2010,5,11,1,coral,60
2010,5,11,1,sand,0
2010,5,11,1,cb,0
2010,5,11,1,macroalgae,0
2010,5,12,1,turf,33
2010,5,12,1,sand,0
2010,5,12,1,macroalgae,0
2010,5,12,1,millepora,0
2010,5,12,1,coral,67
2010,5,12,1,cb,0
2010,5,13,1,turf,71
2010,5,13,1,cb,0
2010,5,13,1,sand,0
2010,5,13,1,coral,29
2010,5,13,1,macroalgae,0
2010,5,13,1,millepora,0
2010,5,14,1,turf,40
2010,5,14,1,sand,4
2010,5,14,1,macroalgae,0
2010,5,14,1,coral,52
2010,5,14,1,cb,4
2010,5,14,1,millepora,0
2010,5,15,1,cb,12
2010,5,15,1,macroalgae,0
2010,5,15,1,turf,0
2010,5,15,1,coral,0
2010,5,15,1,millepora,0
2010,5,15,1,sand,88
2010,5,16,1,macroalgae,0
2010,5,16,1,millepora,0
2010,5,16,1,sand,0
2010,5,16,1,cb,0
2010,5,16,1,coral,40
2010,5,16,1,turf,60
2010,5,17,1,turf,0
2010,5,17,1,macroalgae,0
2010,5,17,1,millepora,0
2010,5,17,1,coral,16
2010,5,17,1,cb,32
2010,5,17,1,sand,52
2010,5,18,1,turf,0
2010,5,18,1,sand,25
2010,5,18,1,cb,25
2010,5,18,1,millepora,0
2010,5,18,1,coral,50
2010,5,18,1,macroalgae,0
2010,5,19,1,sand,36
2010,5,19,1,turf,0
2010,5,19,1,macroalgae,0
2010,5,19,1,coral,32
2010,5,19,1,cb,32
2010,5,19,1,millepora,0
2010,5,2,1,cb,0
2010,5,2,1,sand,0
2010,5,2,1,millepora,0
2010,5,2,1,macroalgae,0
2010,5,2,1,coral,56
2010,5,2,1,turf,44
2010,5,20,1,sand,52
2010,5,20,1,millepora,0
2010,5,20,1,coral,4
2010,5,20,1,turf,0
2010,5,20,1,macroalgae,0
2010,5,20,1,cb,44
2010,5,3,1,turf,0
2010,5,3,1,coral,28
2010,5,3,1,cb,0
2010,5,3,1,macroalgae,0
2010,5,3,1,millepora,0
2010,5,3,1,sand,72
2010,5,4,1,macroalgae,0
2010,5,4,1,cb,36
2010,5,4,1,coral,44
2010,5,4,1,turf,0
2010,5,4,1,sand,20
2010,5,4,1,millepora,0
2010,5,5,1,coral,24
2010,5,5,1,turf,0
2010,5,5,1,millepora,0
2010,5,5,1,sand,76
2010,5,5,1,cb,0
2010,5,5,1,macroalgae,0
2010,5,6,1,cb,8
2010,5,6,1,millepora,0
2010,5,6,1,coral,48
2010,5,6,1,turf,0
2010,5,6,1,sand,44
2010,5,6,1,macroalgae,0
2010,5,7,1,sand,44
2010,5,7,1,turf,0
2010,5,7,1,macroalgae,0
2010,5,7,1,coral,24
2010,5,7,1,cb,32
2010,5,7,1,millepora,0
2010,5,8,1,macroalgae,0
2010,5,8,1,cb,28
2010,5,8,1,coral,56
2010,5,8,1,millepora,0
2010,5,8,1,sand,16
2010,5,8,1,turf,0
2010,5,9,1,sand,4
2010,5,9,1,coral,76
2010,5,9,1,cb,20
2010,5,9,1,millepora,0
2010,5,9,1,turf,0
2010,5,9,1,macroalgae,0
2010,5,1,2,cb,68
2010,5,1,2,turf,0
2010,5,1,2,macroalgae,0
2010,5,1,2,coral,32
2010,5,1,2,millepora,0
2010,5,1,2,sand,0
2010,5,10,2,cb,8
2010,5,10,2,turf,0
2010,5,10,2,macroalgae,0
2010,5,10,2,sand,48
2010,5,10,2,millepora,0
2010,5,10,2,coral,44
2010,5,11,2,millepora,0
2010,5,11,2,macroalgae,0
2010,5,11,2,sand,60
2010,5,11,2,cb,32
2010,5,11,2,coral,8
2010,5,11,2,turf,0
2010,5,12,2,macroalgae,0
2010,5,12,2,coral,0
2010,5,12,2,sand,100
2010,5,12,2,turf,0
2010,5,12,2,cb,0
2010,5,12,2,millepora,0
2010,5,13,2,macroalgae,0
2010,5,13,2,turf,0
2010,5,13,2,sand,100
2010,5,13,2,millepora,0
2010,5,13,2,cb,0
2010,5,13,2,coral,0
2010,5,14,2,coral,20
2010,5,14,2,turf,0
2010,5,14,2,macroalgae,0
2010,5,14,2,sand,80
2010,5,14,2,millepora,0
2010,5,14,2,cb,0
2010,5,15,2,cb,0
2010,5,15,2,turf,0
2010,5,15,2,millepora,0
2010,5,15,2,macroalgae,0
2010,5,15,2,sand,80
2010,5,15,2,coral,20
2010,5,16,2,millepora,0
2010,5,16,2,macroalgae,0
2010,5,16,2,coral,100
2010,5,16,2,sand,0
2010,5,16,2,cb,0
2010,5,16,2,turf,0
2010,5,17,2,millepora,0
2010,5,17,2,cb,20
2010,5,17,2,turf,0
2010,5,17,2,sand,0
2010,5,17,2,coral,80
2010,5,17,2,macroalgae,0
2010,5,18,2,sand,52
2010,5,18,2,coral,4
2010,5,18,2,turf,0
2010,5,18,2,macroalgae,0
2010,5,18,2,cb,44
2010,5,18,2,millepora,0
2010,5,19,2,turf,0
2010,5,19,2,macroalgae,0
2010,5,19,2,sand,60
2010,5,19,2,cb,16
2010,5,19,2,coral,24
2010,5,19,2,millepora,0
2010,5,2,2,sand,4
2010,5,2,2,turf,4
2010,5,2,2,coral,36
2010,5,2,2,macroalgae,0
2010,5,2,2,millepora,0
2010,5,2,2,cb,56
2010,5,20,2,macroalgae,0
2010,5,20,2,millepora,0
2010,5,20,2,coral,16
2010,5,20,2,turf,0
2010,5,20,2,cb,64
2010,5,20,2,sand,20
2010,5,3,2,millepora,0
2010,5,3,2,sand,24
2010,5,3,2,turf,0
2010,5,3,2,macroalgae,0
2010,5,3,2,coral,72
2010,5,3,2,cb,4
2010,5,4,2,millepora,0
2010,5,4,2,turf,0
2010,5,4,2,macroalgae,0
2010,5,4,2,sand,4
2010,5,4,2,cb,64
2010,5,4,2,coral,32
2010,5,5,2,millepora,0
2010,5,5,2,cb,20
2010,5,5,2,coral,76
2010,5,5,2,macroalgae,0
2010,5,5,2,turf,0
2010,5,5,2,sand,4
2010,5,6,2,millepora,0
2010,5,6,2,sand,0
2010,5,6,2,cb,24
2010,5,6,2,macroalgae,0
2010,5,6,2,coral,76
2010,5,6,2,turf,0
2010,5,7,2,turf,0
2010,5,7,2,macroalgae,0
2010,5,7,2,cb,20
2010,5,7,2,sand,32
2010,5,7,2,millepora,0
2010,5,7,2,coral,48
2010,5,8,2,coral,36
2010,5,8,2,cb,52
2010,5,8,2,macroalgae,0
2010,5,8,2,sand,12
2010,5,8,2,turf,0
2010,5,8,2,millepora,0
2010,5,9,2,millepora,0
2010,5,9,2,coral,32
2010,5,9,2,turf,0
2010,5,9,2,cb,16
2010,5,9,2,sand,52
2010,5,9,2,macroalgae,0
2010,5,1,3,turf,0
2010,5,1,3,cb,4
2010,5,1,3,coral,36
2010,5,1,3,macroalgae,0
2010,5,1,3,millepora,0
